graph_id,num_nodes
0,393
1,1527
2,2056
3,482
4,306
5,372
6,330
7,1360
8,406
9,1884
10,449
11,3371
12,177
13,147
14,75
15,794
16,73
17,405
18,587
19,60
20,186
21,36
22,415
23,91
24,179
25,857
26,119
27,159
28,307
29,72
30,61
31,88
32,197
33,126
34,76
35,133
36,131
37,166
38,344
39,92
40,63
41,142
42,51
43,122
44,54
45,95
46,94
47,233
48,76
49,196
50,100
51,88
52,95
53,86
54,62
55,65
